SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.3340,1698280200.333792,0.009923471137881279,-0.004905542824417353,-0.0014562164433300495,7.62939453125e-05,-0.072479248046875,-1.0006103515625,-21.064285278320312,31.471435546875,-231.7979736328125,2023-10-26 02:30:00.3800,1698280200.380059,-0.0023838593624532223,0.0029224916361272335,0.0002899512182921171,-0.1106412261724472,0.0012969949748367071,-0.9970245361328125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.3500,1698280200.350438,0.008540225215256214,-0.00794207863509655,0.0010817759903147817,0.0012359619140625,-0.0722808837890625,-1.002105712890625,-21.14263916015625,31.402725219726562,-231.82066345214844,2023-10-26 02:30:00.4100,1698280200.409781,0.0036393452901393175,-0.00335690937936306,-0.0019801808521151543,-0.1073148250579834,0.0019073466246481985,-0.997344970703125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.3670,1698280200.366836,0.007303985767066479,-0.007161506451666355,-0.001216798322275281,-7.62939453125e-05,-0.0716552734375,-0.999237060546875,-21.22833251953125,31.7012939453125,-231.68653869628906,2023-10-26 02:30:00.4400,1698280200.4396648,0.002040117047727108,0.0014346502721309662,0.000329525675624609,-0.1088864728808403,0.0006256083725020289,-0.9972686767578125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.3820,1698280200.382273,0.006613960489630699,-0.007720503956079483,0.001597630325704813,-7.62939453125e-05,-0.0715179443359375,-1.00054931640625,-21.169021606445312,31.5501708984375,-231.57904052734375,2023-10-26 02:30:00.4690,1698280200.469449,3.708701115101576e-05,-0.002929404843598604,-0.0010439727921038866,-0.1076657697558403,0.0015869121416471899,-0.9957427978515625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.4000,1698280200.4002151,0.007874168455600739,-0.007694937754422426,0.0018610169645398855,-0.0006103515625,-0.0704345703125,-1.001312255859375,-21.113082885742188,31.55975341796875,-231.97659301757812,2023-10-26 02:30:00.4990,1698280200.499454,0.0010271170176565647,0.0006034108810126781,0.0005279844626784325,-0.1103055402636528,-0.000900270591955632,-0.996917724609375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.4170,1698280200.4172359,0.011777031235396862,-0.007449660450220108,0.0019110844004899263,0.0005035400390625,-0.07073974609375,-1.0016632080078125,-21.241165161132812,31.603347778320312,-231.71751403808594,2023-10-26 02:30:00.5290,1698280200.529243,0.0003795029188040644,0.003333084285259247,-0.0019613257609307766,-0.1081693097949028,0.0004119852965231985,-0.994354248046875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.4340,1698280200.4335299,0.007592938374727964,-0.003849332919344306,0.0003371562052052468,-3.0517578125e-05,-0.070220947265625,-1.0005950927734375,-21.241165161132812,31.603347778320312,-231.71751403808594,2023-10-26 02:30:00.5590,1698280200.559042,-0.0022371194791048765,-0.0010301717557013035,-0.002087772125378251,-0.1075131818652153,0.001190183567814529,-0.9954986572265625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.4500,1698280200.450352,0.009910954162478447,-0.006352438125759363,-0.0007936219917610288,0.0005035400390625,-0.0709381103515625,-1.0013885498046875,-21.130233764648438,31.491195678710938,-231.95164489746094,2023-10-26 02:30:00.5890,1698280200.5888119,-0.002226067241281271,-0.004871648736298084,-0.0013596108183264732,-0.1082761213183403,-0.000518800865393132,-0.99749755859375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.4670,1698280200.4669108,0.00686269998550415,-0.00509995361790061,-0.0005153216770850122,-0.0003662109375,-0.07086181640625,-1.0012664794921875,-21.169204711914062,31.695083618164062,-232.00656127929688,2023-10-26 02:30:00.6190,1698280200.618668,0.0008797112386673689,0.0013327179476618767,-0.00104434578679502,-0.1088559627532959,0.0016479472978971899,-0.991546630859375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.4840,1698280200.483697,0.01088646985590458,-0.007127418182790279,-0.0009331716573797166,0.000213623046875,-0.0702972412109375,-1.0012054443359375,-21.244049072265625,31.602752685546875,-231.98997497558594,2023-10-26 02:30:00.6480,1698280200.648417,-0.004788627382367849,-0.004508593585342169,-0.0009886326733976603,-0.1076352596282959,0.0010986308625433594,-0.999725341796875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.5000,1698280200.500185,0.007486412301659584,-0.00933144986629486,-0.00029587719473056495,-0.0003814697265625,-0.0692596435546875,-1.000518798828125,-21.13641357421875,31.53875732421875,-231.57643127441406,2023-10-26 02:30:00.6780,1698280200.678217,0.0019556281622499228,0.007353858556598425,0.00012563425116240978,-0.1103207990527153,0.0026550274051260203,-0.996978759765625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.5170,1698280200.51722,0.006118878722190857,-0.004344947170466185,0.0023792681749910116,0.0003509521484375,-0.072906494140625,-0.999603271484375,-21.0863037109375,31.581787109375,-231.7241973876953,2023-10-26 02:30:00.7080,1698280200.707823,-0.001164398156106472,-0.00803881324827671,-0.0021579733584076166,-0.1064908429980278,-0.0027923602901864797,-0.998046875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.5340,1698280200.5335898,0.009208145551383495,-0.007504787761718035,-0.001249555149115622,0.0003509521484375,-0.072906494140625,-0.999603271484375,-21.0863037109375,31.581787109375,-231.7241973876953,2023-10-26 02:30:00.7380,1698280200.7377238,-0.0039992667734622955,0.0020638220012187958,-0.0007106515113264322,-0.1098020076751709,-0.001770021510310471,-0.9951934814453125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.5500,1698280200.550308,0.009897904470562935,-0.005636313930153847,0.0015094797126948833,0.000579833984375,-0.073455810546875,-1.001708984375,-21.0953369140625,31.46881103515625,-231.8314666748047,2023-10-26 02:30:00.7680,1698280200.7675672,-0.000494679668918252,0.00664619030430913,0.0023248190991580486,-0.1083066463470459,0.001968381751794368,-0.9952240586280823,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.5670,1698280200.5669808,0.0067633637227118015,-0.006080795545130968,-0.0017092167399823666,0.0005645751953125,-0.07183837890625,-1.001861572265625,-21.068511962890625,31.625167846679688,-231.90121459960938,2023-10-26 02:30:00.7980,1698280200.7975101,0.00602294085547328,-0.002316212747246027,-0.001574634574353695,-0.1071012020111084,0.0009460429428145289,-0.995697021484375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.5830,1698280200.583399,0.006654440425336361,-0.004062385763972998,0.0010735202813521028,0.0005950927734375,-0.072296142578125,-1.0001678466796875,-21.167327880859375,31.73101806640625,-231.93898010253906,2023-10-26 02:30:00.8270,1698280200.827203,-9.187657269649208e-05,0.006679079961031675,0.0008715323638170958,-0.1101682186126709,-0.0005950947524979711,-0.998779296875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.6000,1698280200.600309,0.008891229517757893,-0.006814230233430862,-0.000278300343779847,0.0005950927734375,-0.072296142578125,-1.0001678466796875,-21.188980102539062,31.63775634765625,-231.80645751953125,2023-10-26 02:30:00.8570,1698280200.8570518,-0.0011184585746377707,-0.0008510742336511612,7.492746226489544e-05,-0.1065518856048584,0.000701902259606868,-0.9960479736328125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.6160,1698280200.616118,0.008802013471722603,-0.007819040678441525,0.0021174794528633356,0.000213623046875,-0.0706787109375,-1.0001068115234375,-21.188980102539062,31.63775634765625,-231.80645751953125,2023-10-26 02:30:00.8870,1698280200.886811,0.0014502268750220537,-0.0038863453082740307,-0.000819734763354063,-0.1069638729095459,0.001220701145939529,-0.9957886338233948,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.6340,1698280200.6341372,0.009972206316888332,-0.003132942598313093,0.0015720640076324344,0.001129150390625,-0.069976806640625,-1.0002593994140625,-21.121246337890625,31.441162109375,-231.7857208251953,2023-10-26 02:30:00.9170,1698280200.9166632,-5.665625212714076e-05,-0.0027147550135850906,-4.754401743412018e-06,-0.1095883697271347,0.0014343241055030376,-0.9944305419921875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.6510,1698280200.6506572,0.009125587530434132,-0.008384696207940578,0.0003787015157286078,-0.0001373291015625,-0.0712127685546875,-1.002838134765625,-21.126235961914062,31.375381469726562,-231.98184204101562,2023-10-26 02:30:00.9460,1698280200.9464421,-0.005685180891305208,0.014211698435246944,-0.00011112075299024582,-0.1087796539068222,0.000961301673669368,-0.9943695068359375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.6670,1698280200.666975,0.009125587530434132,-0.008384696207940578,0.0003787015157286078,-0.0001373291015625,-0.0704345703125,-1.0008392333984375,-21.09844970703125,31.62078857421875,-232.1998291015625,2023-10-26 02:30:00.9760,1698280200.976263,-0.0028340669814497232,-0.010827808640897274,-0.00021407869644463062,-0.1070706769824028,0.0009307841246481985,-0.996307373046875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.6840,1698280200.6836638,0.007455253042280674,-0.009406550787389278,-0.0020775320008397102,-0.0010528564453125,-0.0703887939453125,-1.0004425048828125,-21.0863037109375,31.692398071289062,-231.89529418945312,2023-10-26 02:30:01.0060,1698280201.005952,0.0029599727131426334,0.009643311612308025,0.00036569125950336456,-0.1085965558886528,0.002792356302961707,-0.9924774169921875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.7000,1698280200.7004662,0.010486729443073273,-0.004569984506815672,-0.00026072346372529864,3.0517578125e-05,-0.0712432861328125,-0.9997406005859375,-21.06146240234375,31.591232299804688,-231.8083953857422,2023-10-26 02:30:01.0360,1698280201.03586,-0.0033284162636846304,-0.012384893372654915,-0.0007009576074779034,-0.1056058332324028,0.0006713847396895289,-0.9953765869140625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.7170,1698280200.717071,0.010814830660820007,-0.00794500857591629,0.0024288028944283724,0.0006866455078125,-0.0719146728515625,-1.002349853515625,-21.06146240234375,31.591232299804688,-231.8083953857422,2023-10-26 02:30:01.0660,1698280201.0660129,4.9470720114186406e-05,0.006456772796809673,0.0008246072102338076,-0.1102139949798584,0.00041198526741936803,-0.9976806640625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.7340,1698280200.733536,0.010814830660820007,-0.00794500857591629,0.0024288028944283724,4.57763671875e-05,-0.07183837890625,-1.0010223388671875,-21.092193603515625,31.651931762695312,-231.99574279785156,2023-10-26 02:30:01.0960,1698280201.09572,0.0015471659135073423,-0.005911945831030607,-0.0008827988058328629,-0.1061093807220459,0.0006866435287520289,-0.994598388671875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.7500,1698280200.7504668,0.007698133587837219,-0.007254983298480511,0.002632800955325365,-0.0012054443359375,-0.0722808837890625,-1.0004119873046875,-20.998260498046875,31.687911987304688,-232.16824340820312,2023-10-26 02:30:01.1250,1698280201.1253629,-0.0047169881872832775,-0.003377815242856741,-0.00030521186999976635,-0.1077573299407959,-0.0009613056317903101,-0.997314453125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.7670,1698280200.766778,0.005346295889467001,-0.0017627463676035404,-0.00024341292737517506,-0.000579833984375,-0.0709075927734375,-1.0019989013671875,-21.095321655273438,31.580886840820312,-232.18765258789062,2023-10-26 02:30:01.1550,1698280201.155149,-0.0008497456437908113,-0.0001759631559252739,0.0003902988974004984,-0.1084439754486084,0.00033569138031452894,-0.9947509765625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.7840,1698280200.7837172,0.009459814056754112,-0.004778243601322174,-0.002373941708356142,0.001312255859375,-0.0705108642578125,-1.0002899169921875,-21.009384155273438,31.48919677734375,-231.98495483398438,2023-10-26 02:30:01.1850,1698280201.1845388,-0.0023174136877059937,-0.00035998737439513206,-0.00047267181798815727,-0.1088406965136528,0.00033569132210686803,-0.9971923828125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.8000,1698280200.8002381,0.0100212087854743,-0.0033654365688562393,-0.0008679241873323917,0.0005340576171875,-0.070465087890625,-0.9998779296875,-21.064971923828125,31.41583251953125,-231.9568634033203,2023-10-26 02:30:01.2140,1698280201.214476,-0.0003195102617610246,-0.001452416181564331,0.0027667973190546036,-0.1086118221282959,0.002090452122502029,-0.9963379502296448,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.8170,1698280200.817091,0.008529306389391422,-0.004713795147836208,-0.0003611246356740594,0.0003509521484375,-0.070953369140625,-1.0022735595703125,-21.064971923828125,31.41583251953125,-231.9568634033203,2023-10-26 02:30:01.2440,1698280201.244175,-0.005780721548944712,-0.00394127331674099,-0.00047932984307408333,-0.1071927472949028,-0.001052858482580632,-0.9953460693359375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.8340,1698280200.8335419,0.0065353973768651485,-0.004422445315867662,-0.0008713863207958639,-0.0005950927734375,-0.0720977783203125,-0.999420166015625,-20.966110229492188,31.404632568359375,-231.86285400390625,2023-10-26 02:30:01.2740,1698280201.2741308,-0.001039162976667285,0.006451379507780075,0.0034029202070087194,-0.1092526912689209,9.155075531452894e-05,-0.9903565049171448,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.8500,1698280200.850309,0.008101335726678371,-0.0051843756809830666,0.0006870955694466829,0.0008392333984375,-0.0716400146484375,-1.0051422119140625,-21.128158569335938,31.441238403320312,-232.2553253173828,2023-10-26 02:30:01.3040,1698280201.303856,0.0013522891094908118,-0.0034840088337659836,-0.0006530208047479391,-0.1089017316699028,0.001831052650231868,-0.9968872666358948,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.8680,1698280200.867574,0.006594253238290548,-0.002746251644566655,0.0028815402183681726,7.62939453125e-05,-0.0718841552734375,-1.0002593994140625,-21.130615234375,31.74530029296875,-231.77993774414062,2023-10-26 02:30:01.3340,1698280201.3339272,-0.0007458158070221543,0.007043001241981983,0.0012857604306191206,-0.1088864803314209,0.002700803626794368,-0.99462890625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.8840,1698280200.8837,0.0049737198278307915,-0.0047055394388735294,-0.0012993563432246447,0.0005950927734375,-0.0714569091796875,-1.0019683837890625,-21.010223388671875,31.48602294921875,-231.6587677001953,2023-10-26 02:30:01.3630,1698280201.363456,-0.0025225437711924314,-0.006072135176509619,-0.00029088440351188183,-0.1065671443939209,0.001693723548669368,-0.993804931640625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.9000,1698280200.900003,0.008264853619039059,-0.00481206551194191,-0.0009462211164645851,0.0003662109375,-0.0711669921875,-1.0008087158203125,-21.010223388671875,31.48602294921875,-231.6587677001953,2023-10-26 02:30:01.3930,1698280201.393415,-9.267550194635987e-05,0.006273746956139803,0.001588987885043025,-0.1084134578704834,0.001022336888127029,-0.9932861328125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.9170,1698280200.917037,0.006792126223444939,-0.006155097857117653,0.001005343277938664,-0.0003204345703125,-0.0727691650390625,-1.0005645751953125,-21.090347290039062,31.6278076171875,-231.4100799560547,2023-10-26 02:30:01.4230,1698280201.423193,0.0007913909503258765,-0.004004190210253,-0.0006883877795189619,-0.1063230037689209,0.001190183509606868,-0.9989929795265198,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.9340,1698280200.9336681,0.008564726449549198,-0.006626477465033531,-0.0020042951218783855,-0.0012054443359375,-0.0712127685546875,-1.0001068115234375,-21.104812622070312,31.75079345703125,-231.83969116210938,2023-10-26 02:30:01.4530,1698280201.4530358,0.0017519294051453471,0.0010837120935320854,-0.0029913829639554024,-0.1093747615814209,0.00048827927093952894,-0.999786376953125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.9500,1698280200.9502702,0.010420150123536587,-0.004055994097143412,-0.00027803401462733746,6.103515625e-05,-0.0713043212890625,-1.0007781982421875,-21.049240112304688,31.619735717773438,-231.90074157714844,2023-10-26 02:30:01.4830,1698280201.482932,0.0026077423244714737,-0.008075099438428879,-0.002475315472111106,-0.1067502424120903,-0.00045776570914313197,-0.9938507080078125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.9670,1698280200.966927,0.006376939360052347,-0.0065471152774989605,0.0023118900135159492,0.0017242431640625,-0.0703582763671875,-1.001220703125,-21.275360107421875,31.698028564453125,-232.08355712890625,2023-10-26 02:30:01.5130,1698280201.5126371,0.0019833645783364773,-0.0027414527721703053,-0.0008271916303783655,-0.1075437068939209,0.000579831947106868,-0.99444580078125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:00.9840,1698280200.983828,0.00863476749509573,-0.00788428820669651,0.0019462381023913622,0.000396728515625,-0.0706634521484375,-1.0025634765625,-20.940338134765625,31.50665283203125,-231.4926300048828,2023-10-26 02:30:01.5420,1698280201.5424662,0.00036536084371618927,-0.003775158431380987,-0.0016846233047544956,-0.1087796539068222,0.0010986307170242071,-0.9929351806640625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.0000,1698280201.000149,0.005985986907035112,-0.008552475832402706,0.0011262508342042565,-0.0005340576171875,-0.0702056884765625,-1.001068115234375,-20.940338134765625,31.50665283203125,-231.4926300048828,2023-10-26 02:30:01.5720,1698280201.572184,0.00293937255628407,-0.0018209973350167274,-0.00020182831212878227,-0.1088254377245903,0.0017852762539405376,-0.994140625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.0170,1698280201.0170531,0.011998339556157589,-0.005502623505890369,0.001469532260671258,-0.001007080078125,-0.0697021484375,-1.000030517578125,-21.242919921875,31.598892211914062,-231.88743591308594,2023-10-26 02:30:01.6020,1698280201.602005,0.007821213454008102,0.004680044949054718,0.0004564519040286541,-0.1091306209564209,-0.0008697528974153101,-0.9966278076171875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.0340,1698280201.033555,0.013147760182619095,-0.007125553674995899,-0.0046091326512396336,0.0012054443359375,-0.0715179443359375,-1.0028533935546875,-21.106063842773438,31.69049072265625,-231.99066162109375,2023-10-26 02:30:01.6320,1698280201.631769,0.001205588225275278,0.003876103088259697,-0.0004357066936790943,-0.1086270809173584,-0.0008544941083528101,-0.9949188828468323,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.0500,1698280201.05039,0.006295979022979736,-0.005875732284039259,0.0025627599097788334,0.0012054443359375,-0.0715179443359375,-1.0028533935546875,-21.145339965820312,31.782012939453125,-232.21151733398438,2023-10-26 02:30:01.6620,1698280201.661573,0.0024004154838621616,-0.0007142540998756886,-0.00019799335859715939,-0.1080167219042778,0.0016784648032626137,-0.998687744140625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.0670,1698280201.066931,0.010237457230687141,-0.008355667814612389,-0.001511343871243298,-6.103515625e-05,-0.070526123046875,-1.0004730224609375,-21.172073364257812,31.788772583007812,-232.02552795410156,2023-10-26 02:30:01.6910,1698280201.691361,-0.0002024250861722976,-0.0033136331476271152,-0.0009544906206429005,-0.1108548566699028,0.0012969951785635203,-0.9958038330078125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.0840,1698280201.0837,0.00703926756978035,-0.004860801622271538,-0.0008633967954665422,-0.000640869140625,-0.0705718994140625,-1.0006103515625,-21.007080078125,31.349075317382812,-232.02403259277344,2023-10-26 02:30:01.7210,1698280201.7211928,-0.0006036303238943219,0.001219733152538538,-0.003363533178344369,-0.1089169904589653,0.0004119853983866051,-0.9976043701171875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.1000,1698280201.100068,0.013744041323661804,-0.005655222572386265,0.00020133497309871018,0.00103759765625,-0.0715484619140625,-1.0001220703125,-21.007080078125,31.349075317382812,-232.02403259277344,2023-10-26 02:30:01.7510,1698280201.751003,0.0005228202790021896,-0.003934215754270554,-0.002501627430319786,-0.1080930158495903,0.002441404401906766,-0.9943084716796875,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.1170,1698280201.117013,0.01019617822021246,-0.0038772961124777794,0.0014514228096231818,0.00103759765625,-0.0715484619140625,-1.0001220703125,-21.205215454101562,31.629302978515625,-231.8483428955078,2023-10-26 02:30:01.7810,1698280201.780796,0.0031311868224292994,0.0009068120270967484,-0.003869373584166169,-0.1096646711230278,-0.0006408710105461068,-0.996246337890625,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.1340,1698280201.133668,0.010126936249434948,-0.005985986907035112,-0.002295911079272628,0.000701904296875,-0.072235107421875,-0.9997100830078125,-21.027511596679688,31.200881958007812,-231.66903686523438,2023-10-26 02:30:01.8110,1698280201.810526,0.006551684346050024,-0.014673679135739803,-0.001571491826325655,-0.1089322566986084,-0.0032196063293667976,-0.9925537109375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.1500,1698280201.150363,0.007701063062995672,-0.005328186322003603,-0.0014748586108908057,-0.0002593994140625,-0.0715789794921875,-1.001922607421875,-20.999954223632812,31.245529174804688,-231.6817169189453,2023-10-26 02:30:01.8400,1698280201.840436,0.004235200118273497,0.01244349218904972,-0.002083138097077608,-0.1095120832324028,-0.000503541887155734,-0.996673583984375,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.1670,1698280201.1668348,0.007731156423687935,-0.006883206311613321,0.0015403723809868097,-0.00042724609375,-0.0730133056640625,-0.9997711181640625,-20.963363647460938,31.539779663085938,-231.87525939941406,2023-10-26 02:30:01.8700,1698280201.870209,-0.004576400853693485,-0.013523127883672714,-0.0028623261023312807,-0.1092374175786972,-0.0034484881325624883,-0.995880126953125,
0,2023-10-26 02:30:00.1410,00:13,60,0,2023-10-26 02:30:01.1840,1698280201.1839461,0.007893077097833157,-0.00717748561874032,0.0006199838826432824,0.0005645751953125,-0.071624755859375,-1.001922607421875,-21.218429565429688,31.61932373046875,-231.75157165527344,2023-10-26 02:30:01.9000,1698280201.899979,-0.004903437104076147,0.013859495520591736,0.0003078477457165718,-0.1102292537689209,0.0011291485134279355,-0.9991607666015625,
